id.source,id.local,id.global,firstName,lastName,nameAtBirth,dateOfBirth,placeOfBirth,plz,city
org,8329418263080290699,8329418263080290699,Erich,Brandner,,10.12.1937,,97318,Kitzingen
org,8329455775433930647,8329455775433930647,Erich,Brockmann,,24.09.1924,,99976,Unstruttal
org,8329637793639320274,8329637793639320274,Doris,Rau,,30.08.1918,,28197,Bremen
dup,8329637793639320274,8329637793639320274,Doris,Rau,,30.08.1918,,,
org,8330104624164522432,8330104624164522432,Margot,Steinbrecher,,26.06.1988,,91257,Pegnitz
org,8331551144100253209,8331551144100253209,Peter,Schwarz,,16.08.1981,,63452,Hanau
org,8331605268245856976,8331605268245856976,Eduard,Mueller,,23.10.1959,,78136,Hornberg
org,8331789422523009114,8331789422523009114,Karin,Schuermann,,20.02.1995,,84172,Baierbach
org,8331832447144314262,8331832447144314262,Werner,Klingbeil,Wittmann,18.01.2010,Bochum,44801,Bochum
org,8332202323693252872,8332202323693252872,Peter,Steffen,Hoch,03.08.2010,Dueren,64625,Bensheim
org,8333993704319202360,8333993704319202360,Ingeborg,Mai,,13.03.1958,,,
org,8341335109394935844,8341335109394935844,Regina,Hofmann,Hofmann,04.01.1955,Hattingen,10115,Berlin
org,8344044164009013440,8344044164009013440,Alois,Naegele,,22.01.1992,,78464,Konstanz
org,8344951568469307460,8344951568469307460,Angela,Schmidt,,23.05.1954,,63743,Aschaffenburg
org,8348282358467807979,8348282358467807979,Johannes,Hoelzer,,15.08.1935,,01744,Dippoldiswalde
org,8349855649705249532,8349855649705249532,Karl,Obermaier,,19.01.1971,,,
org,8350003612330275429,8350003612330275429,Wolfgang,Trost,,15.12.1971,,45257,Essen
org,8350521347601615122,8350521347601615122,Stefan,Stich,,10.05.1975,,35041,Marburg
org,8350677416414036710,8350677416414036710,Dieter,Kuhlmann,,14.11.1932,,,
org,8352391978443322567,8352391978443322567,Erika,Krupp,Krupp,08.11.1961,Westre,91080,Uttenreuth
org,8352741477128384962,8352741477128384962,Andrzej,Voss,Voss,02.04.1966,Ulm,89081,Ulm
org,8354114343423525428,8354114343423525428,Marion,Oster,Wunderlich,07.04.1942,Schmalfeld,89441,Medlingen
org,8355728847151085604,8355728847151085604,Olga,Seifert,,19.06.1943,,22880,Wedel
org,8358455871369659062,8358455871369659062,Jochen,Rademacher,,21.12.1974,,42389,Wuppertal
org,8361920202917261428,8361920202917261428,Hans-Juergen,Falkenberg,Falkenberg,27.01.1951,Kleinschmalkalden,98593,Kleinschmalkalden
org,8362302902720547253,8362302902720547253,Erika,Reichert,Schulze,16.05.1965,Anroechte,59609,Anroechte
org,8362373919348050317,8362373919348050317,Horst,Martin,Renner,07.04.1991,Berlin,13357,Berlin
org,8362965798120437491,8362965798120437491,Hans-Joachim,Linden,,17.04.1969,,30539,Hannover
org,8364180936935360897,8364180936935360897,Marcel,Zimmermann,,26.04.1967,,68535,Edingen-Neckarhausen
org,8365992906964028828,8365992906964028828,Manfred,Mueller,,09.10.1971,,32107,Herford
org,8367178637722996020,8367178637722996020,Karin,Recktenwald,,27.12.2000,,84335,Mitterskirchen
org,8367479537619350924,8367479537619350924,Elfriede,Mester,,11.07.1929,,56861,Reil
org,8367694502813845781,8367694502813845781,Wladimir,Lang,,06.11.1983,,,
dup,8367694502813845781,8367694502813845781,Wladimir,Lauer,Lang,06.11.1983,,,
org,8368774410319802804,8368774410319802804,Mario,Markus,Markus,09.04.1957,Leonberg,99817,Eisenach
org,8370262916948998860,8370262916948998860,Erika,Jonas,,03.11.1959,,,
org,8370370857704338250,8370370857704338250,Kasimir,Schulz,,07.11.1935,,86567,Hilgertshausen-Tandern
org,8370542827614587687,8370542827614587687,Helmut,Gabriel,,08.12.1966,,,
org,8373055045671829188,8373055045671829188,Herbert,Lammers,,17.02.1975,,14558,Bergholz-Rehbruecke
org,8374164834440531564,8374164834440531564,Yvonne,Behrmann,,29.10.1981,,50937,Koeln
org,8375200033661731796,8375200033661731796,Waltraud,Kramer,,03.09.1998,,28197,Bremen
org,8376280326511310483,8376280326511310483,Ingrid,Rickert,,08.12.2002,,22589,Hamburg
org,8376551211342609476,8376551211342609476,Elfriede,Schmidt,,27.03.1934,,24119,Kronshagen
org,8377068737270103699,8377068737270103699,Willi,Fiedler,Fiedler,25.07.2003,Dunningen,21726,Oldendorf
org,8377974963476775125,8377974963476775125,Silvia,Ruehl,,19.04.1948,,26725,Emden
org,8379252867095573400,8379252867095573400,Valeska,Mueller,,12.03.1947,,51105,Koeln
org,8380044063149279089,8380044063149279089,Werner,Schmidt,,07.04.1978,,12309,Berlin
org,8381343775264426419,8381343775264426419,Jan,Walter,,07.10.1979,,17034,Neubrandenburg
org,8381447561512925197,8381447561512925197,Peter,Roth,,22.11.2009,,,
org,8383708747206706343,8383708747206706343,Reinhardt,Schepers,,11.08.2005,,59457,Werl
org,8387601645948128718,8387601645948128718,Manfred,Hartung,,10.12.1965,,41836,Hueckelhoven
org,8388713379540286070,8388713379540286070,Holger,Birk,,27.02.1956,,64747,Breuberg
org,8388876573969239961,8388876573969239961,Alexander,Wenzel,Wenzel,14.03.1996,Berlin,12247,Berlin
org,8390143230480238061,8390143230480238061,Renate,Huber,,29.03.1972,,,
org,8392626945716764288,8392626945716764288,Beate,Stork,,18.01.1957,,19370,Parchim
org,8392835020054639818,8392835020054639818,Werner,Thieme,,26.07.1991,,,
org,8393072319409402998,8393072319409402998,Michael,Theisen,,23.03.1961,,,
org,8393075298538535630,8393075298538535630,Siegfried,Roth,,15.09.2004,,13409,Berlin
org,8393713185390836438,8393713185390836438,Elli,Grosse,,15.04.1967,,09322,Penig
org,8393770974076843437,8393770974076843437,Gertraud,Stein,,20.04.1972,,65474,Bischofsheim
org,8395320162781675406,8395320162781675406,Lilli,Schroeder,Schroeder,25.05.1986,Neumuenster,74394,Hessigheim
org,8395383956129692526,8395383956129692526,Charlotte,Seibt,,29.10.1962,,68519,Viernheim
org,8395595795762559080,8395595795762559080,Gertrud,Hofmann,,26.03.1951,,83435,Kirchanschoering
org,8396536860340302605,8396536860340302605,Birgit,Kerscher,,29.04.1974,,78549,Spaichingen
org,8398853025744636157,8398853025744636157,Anna-Maria,Geis,,28.07.1963,,,
org,8399146109475928350,8399146109475928350,Johannes,Schmidt,Adrian,12.09.1958,Schwinkendorf,,
org,8399341746212944509,8399341746212944509,Heinz,Schleich,,03.02.1983,,12349,Berlin
org,8399349721282397032,8399349721282397032,Monika,Seifert,,27.09.1967,,13357,Berlin
org,8399470713585120924,8399470713585120924,Brigitte,Voges,,30.01.1952,,91322,Graefenberg
org,8401680886980756193,8401680886980756193,Katrin,Mayer,,13.11.1960,,47443,Moers
org,8402593047818974933,8402593047818974933,Theresia,Moeller,,10.03.1991,,67454,Hassloch
org,8402596824284414357,8402596824284414357,Katharina,Kretschmer,,03.09.1975,,46238,Bottrop
org,8403142121650698436,8403142121650698436,Werner,Scheid,,28.04.1950,,,
org,8404548362709323302,8404548362709323302,Christel,Kirstein,,26.01.1977,,08228,Rodewisch
org,8404715085106427814,8404715085106427814,Nicole,Klemm,,27.12.1984,,58802,Balve
org,8405075263346161887,8405075263346161887,Daniela,Gebhard,,06.05.2006,,66280,Sulzbach/Saar
org,8406289340418115985,8406289340418115985,Guenter,Christian,,02.04.1945,,17389,Anklam
org,8408541226440506807,8408541226440506807,Eva-Maria,Bernhard,,16.08.1933,,,
org,8410768527419854573,8410768527419854573,Hans-Peter,Berger,,04.04.1970,,17391,Stolpe
org,8420127353673957627,8420127353673957627,Klaus-Dieter,Schick,,26.11.2004,,44532,Luenen
org,8420358757154048474,8420358757154048474,Dana,Hein,,27.06.1960,,,
org,8423965674102306889,8423965674102306889,Heinz,Wittwer,,17.07.1968,,12685,Berlin
org,8426196489337914395,8426196489337914395,Claudia,Schubert,,28.04.1950,,06917,Schuetzberg
dup,8426196489337914395,8426196489337914395,Clvudia,Scheubert,,28.04.1950,,06917,Schuetzbegr
org,8428367401738614321,8428367401738614321,Christel,Bauer,,25.11.1961,,02999,Uhyst
org,8429292490650305493,8429292490650305493,Michaela,Beutel,,17.01.1944,,66709,Weiskirchen
org,8429607314321816661,8429607314321816661,Rainer,Schmidt,,25.12.1940,,02953,Gablenz
org,8432444118356244872,8432444118356244872,Paul,Behrmann,,12.08.1929,,66121,Saarbruecken
org,8435739855314861609,8435739855314861609,Anna,Oldenburg,,14.05.1984,,48336,Sassenberg
org,8436380205655674582,8436380205655674582,Birgitt,Ruf,,10.05.1940,,70839,Gerlingen
org,8436638002605670952,8436638002605670952,Heinz,Klaus,Klaus,03.04.2003,Iserlohn,58644,Iserlohn
org,8437586012850992258,8437586012850992258,Inge,Maerz,,22.05.1957,,64646,Bensheim
org,8437706618562592281,8437706618562592281,Gerda,Meyer,,28.04.1925,,53757,Siegburg
org,8437966742508583554,8437966742508583554,Iris,Stoermer,,10.06.2004,,69151,Neckargemuend
org,8438222340301045251,8438222340301045251,Arthur,Freitag,,22.02.1983,,50170,Kerpen
org,8438974981549083254,8438974981549083254,Kurt,Hampel,,09.04.1964,,63839,Kleinwallstadt
org,8443552851498873083,8443552851498873083,Michael,Klaus,,15.10.1954,,18055,Rostock
org,8444158191971355356,8444158191971355356,Waltraud,Stoll,,26.05.2004,,45141,Essen
org,8444472250313494311,8444472250313494311,Danuta,Baer,,19.12.2003,,,
dup,8444472250313494311,8444472250313494311,Danuta,Baer-Stegemann,,19.12.2003,,,
org,8444787308985563787,8444787308985563787,Emil,Schaefer,Schaefer,14.12.1967,Wenden,57482,Wenden
org,8446912634058657592,8446912634058657592,Giuseppe,Foerster,,04.06.1983,,28719,Bremen
org,8448750298746079347,8448750298746079347,Erna,Schuermann,,06.09.1974,,84172,Baierbach
org,8451448874241473302,8451448874241473302,Ute,Mueller,,22.07.1966,,,
org,8452530301394831476,8452530301394831476,Ulla,Heisig,,26.04.1960,,87437,Kempten
org,8452692163450521173,8452692163450521173,Helmut,Biermann,Walter,31.10.1974,Karlsruhe,76187,Karlsruhe
org,8452728477560817028,8452728477560817028,Thorsten,Schoepf,,18.01.1984,,66424,Homburg
org,8453318245659131915,8453318245659131915,Gerhard,Gross,Gross,21.01.1935,Rheinbach,91207,Rohr
org,8453461469076015589,8453461469076015589,Rita,Engel,,21.12.1956,,,
org,8454475017127087320,8454475017127087320,Georg,Schuett,,09.08.1975,,30177,Hannover
org,8455284790172368127,8455284790172368127,Johann,Wilken,Kopp,01.11.1993,Bochum,13583,Berlin
org,8455835940907534167,8455835940907534167,Ella,Schnoor,,16.12.2003,,66663,Merzig
org,8458209090129052842,8458209090129052842,Maria,Finger,,14.04.1966,,48167,Muenster
org,8458611437687226855,8458611437687226855,Thomas,Petersen,,27.05.1979,,83373,Seeon-Seebruck
org,8460147978889311823,8460147978889311823,Arthur,Lauer,Lauer,09.11.1963,Walzbachtal,12489,Berlin
org,8460412821262941029,8460412821262941029,Petra,Neumann,,09.09.1970,,12459,Berlin
org,8462517800507194524,8462517800507194524,Hiltrud,Becker,,25.09.1998,,60386,Hallenberg
org,8462729812578487100,8462729812578487100,Carolin,Fritzsche,,23.07.1985,,,
org,8467356487975847029,8467356487975847029,Angelika,Hedrich,,30.06.1973,,04668,Thuemmlitzwalde
org,8467453032594161831,8467453032594161831,Friedrich,Geis,,04.09.1932,,04720,Zschaitz-Ottewig
org,8467870160168532792,8467870160168532792,Mehmet,Wagner,,02.10.1922,,07546,Gera
org,8468091565137113097,8468091565137113097,Hartmut,Schleicher,,24.01.1968,,12309,Berlin
org,8468185532615668373,8468185532615668373,Ursula,Huebner,,25.09.1957,,29683,Fallingbostel
org,8471853104713809077,8471853104713809077,Ursel,Weber,Weber,05.12.1961,Duesseldorf,,
org,8472649649666804463,8472649649666804463,Franjo,Urban,,17.03.1981,,23795,Weede
org,8472657810581244033,8472657810581244033,Friederike,Hager,,29.09.1946,,85452,Moosinning
org,8474123235559754500,8474123235559754500,Rudolf,Rauh,Kirchner,06.04.1943,Koeln,50996,Koeln
org,8474192335005761940,8474192335005761940,Thomas,Blum,,08.06.1982,,82131,Gauting
org,8474467075488237231,8474467075488237231,Walter,Graf,,09.05.1960,,,
org,8475074709613426151,8475074709613426151,Konrad,Prinz,,06.05.1964,,67069,Hinterweidenthal
org,8476931261383749664,8476931261383749664,Stefan,Hoch,Hoch,23.03.1947,Rahden,32369,Rahden
org,8477807515310378646,8477807515310378646,Susanne,Stark,,27.06.1948,,72074,Tuebingen
org,8479284083848464384,8479284083848464384,Miguel,Gassner,Streit,27.02.1942,Garbsen,30827,Garbsen
org,8480288682659628326,8480288682659628326,Ulrike,Ruehl,,22.01.1977,,26725,Emden
org,8482278171121566615,8482278171121566615,Stefan,Wolf,,30.04.1972,,49214,Hasbergen
org,8484435126190062373,8484435126190062373,Rainer,Woerle,,11.01.1992,,57555,Mudersbach
org,8484440408985416413,8484440408985416413,Simone,John,,23.01.1936,,66773,Schwalbach
org,8484649378961772482,8484649378961772482,Franz,Schneider,,23.06.1967,,,
org,8485869487954769209,8485869487954769209,Silvia,Pauly,,15.01.1968,,99425,Weimar
org,8488716047766802361,8488716047766802361,Peter,Messner,Herold,27.04.1927,Twist,49767,Twist
org,8490490695923186929,8490490695923186929,Hildegard,Brueggemann,,04.03.1966,,46047,Oberhausen
org,8492013903402649008,8492013903402649008,Monika,Wagner,Wagner,06.07.1956,Wuenschendorf,07570,Wuenschendorf
org,8497053661752478344,8497053661752478344,Gabriele,Seifert,Schulz,11.09.1935,Duesseldorf,13357,Berlin
org,8497676457970978600,8497676457970978600,Carsten,Moehring,,16.04.1962,,34305,Niedenstein
org,8497776110831226142,8497776110831226142,Manfred,Walter,,09.02.1973,,36287,Neuenstein
org,8497875251133960091,8497875251133960091,Agnes,Sommer,,13.12.1980,,96317,Kronach
org,8498641222906364861,8498641222906364861,Ursula,Kaiser,,25.07.1956,,64711,Erbach
org,8499841996980534681,8499841996980534681,Michael,Johann,,15.01.1961,,,
org,8501341972324660608,8501341972324660608,Siegfried,Schardt,Schardt,19.10.1948,Troisdorf,19073,Zuelow
org,8501602769038299078,8501602769038299078,Barbara,Moeller,,04.01.1949,,09599,Freiberg
org,8502204299339055379,8502204299339055379,Maria,Lang,Lang,06.06.1968,Hanau,10719,Berlin
org,8504924984888672281,8504924984888672281,Karin,Arnold,,23.03.1969,,,
org,8505316986945453971,8505316986945453971,Irmengard,Horn,Horn,30.08.1953,Raa-Besenbek,25335,Raa-Besenbek
org,8505752755170554274,8505752755170554274,Gerhard,Jost,,11.12.2004,,61169,Friedberg
org,8506935421603172019,8506935421603172019,Peter,Jentsch,,02.12.1925,,35232,Dautphetal
org,8508293868430995547,8508293868430995547,Dieter,Kraus,,25.02.1967,,98617,Woelfershausen
org,8509160402566754688,8509160402566754688,Liselotte,Koenigs,,06.01.1970,,10555,Berlin
org,8509921773187908867,8509921773187908867,Liesbeth,Schott,,16.05.1947,,,
org,8511104477704076620,8511104477704076620,Gisela,Hartmann,Heil,26.08.1963,Duesseldorf,40599,Duesseldorf
org,8512710105148639175,8512710105148639175,Margit,Zink,,08.06.1967,,25371,Seestermuehe
org,8513543185832102110,8513543185832102110,Mustafa,Hoffmann,Hoffmann,10.02.1970,Struppen,79114,Hardt
org,8513799629217578370,8513799629217578370,Ottmar,Mang,,25.12.1974,,45479,Essen
org,8515396004549080684,8515396004549080684,Ilse,Hoffmann,,02.05.1980,,04838,Zschepplin
org,8516268059492135483,8516268059492135483,Ruth,Stracke,,07.12.1979,,,
org,8519235887469475884,8519235887469475884,Manuela,Seibt,,22.07.1990,,15569,Woltersdorf
org,8521272735145376027,8521272735145376027,Sabine,Stumpe,,14.03.1960,,22301,Hamburg
org,8524258987712821586,8524258987712821586,Jutta,Kegel,,14.04.2003,,57548,Kirchen
dup,8524258987712821586,8524258987712821586,Jutta,Kegel,,14.04.2003,,57548,Kirchen
org,8529126779008233501,8529126779008233501,Franziska,Olbrich,Olbrich,19.07.1937,Olfen,,
org,8529925065749581785,8529925065749581785,Hannelore,Dreyer,,01.08.1974,,,
org,8531331899549958964,8531331899549958964,Iris,Ziegler,Heinrich,15.04.1981,Sigmaringen,,
org,8531999333575116283,8531999333575116283,Felicitas,Steiner,,25.06.1969,,35606,Solms
org,8534392346876725852,8534392346876725852,Rudolf,Matt,Matt,15.11.1988,Weidenbach,06366,Koethen
org,8534515366929647219,8534515366929647219,Nadine,Kraft,,01.02.1984,,,
org,8534591920204659512,8534591920204659512,Elly,Hecker,,01.12.2004,,73650,Winterbach
org,8536998867525583135,8536998867525583135,Andreas,Wagner,,08.03.1965,,32312,Luebbecke
org,8540886475692133907,8540886475692133907,Heike,Epple,Mueller,30.08.1946,Hagen,58097,Hagen
org,8543032056419496487,8543032056419496487,Uwe,Richter,,05.06.1988,,90610,Winkelhaid
org,8544394173222467383,8544394173222467383,Stefanie,Frank,Garbe,09.01.1991,Cloppenburg,49661,Cloppenburg
org,8544918379986990519,8544918379986990519,Eva,Wiechmann,,07.10.1989,,49740,Haseluenne
org,8547013906088968085,8547013906088968085,Erwin,Kuehne,,08.02.1989,,48607,Ochtrup
org,8548178072400249155,8548178072400249155,Karl-Heinz,Menzel,Reinecke,25.01.1948,Rathenow,14712,Rathenow
org,8549438485116400801,8549438485116400801,Friedemann,Jentsch,,21.05.1921,,37581,Einbeck
org,8551048131163763446,8551048131163763446,Olga,Friedrich,,17.04.1974,,76707,Hambruecken
org,8551147637858877217,8551147637858877217,Wolfgang,Metzger,Metzger,12.03.1942,Saterland,22395,Hamburg
org,8555616828181725587,8555616828181725587,Carolin,Kluth,,12.02.1938,,49661,Cloppenburg
org,8557197632125682344,8557197632125682344,Melanie,Engelbrecht,,02.10.1982,,,
dup,8557197632125682344,8557197632125682344,Melanie,Stegemann,Engelbrecht,02.10.1982,,,
org,8558238777583158082,8558238777583158082,Lore,Busse,Werner,15.12.1946,Bonn,,
org,8560367357640946147,8560367357640946147,Christa,Schulz,,30.09.1932,,52080,Aachen
org,8561237923793187235,8561237923793187235,Andreas,Schulz,,13.01.1980,,77966,Kappel-Grafenhausen
org,8563181908892039117,8563181908892039117,Sylvia,Koch,Henke,30.03.1981,Duesseldorf,60316,Hallenberg
org,8563302319365077699,8563302319365077699,Kurt,Kempf,Kempf,11.06.1992,Duesseldorf,40597,Duesseldorf
org,8563633958961789624,8563633958961789624,Dieter,Schulze,,14.05.1976,,,
org,8563945915726578606,8563945915726578606,Claudia,Bayer,,28.11.1964,,,
org,8564438082313079817,8564438082313079817,Heinz,Prinz,Prinz,26.06.1949,Hinterweidenthal,67069,Hinterweidenthal
org,8565228666326499334,8565228666326499334,Elsa,Huber,,23.05.1987,,,
org,8565720472528374141,8565720472528374141,Anneliese,Herbert,,22.01.1992,,58638,Iserlohn
org,8567075188539146876,8567075188539146876,Elfriede,Kern,,03.09.1964,,,
org,8567432749321532759,8567432749321532759,Mathias,Frank,,26.06.1959,,02708,Schoenbach
org,8567732098283553148,8567732098283553148,Liselotte,Sandmann,,02.10.1980,,,
org,8568246607999713075,8568246607999713075,Daniela,Brueckner,Falke,27.09.1985,Lichtenwald,73730,Lichtenwald
org,8569041945225510866,8569041945225510866,Daniela,Gruber,,08.06.1997,,90427,Nuernberg
org,8569413032964701290,8569413032964701290,Irene,Schmid,Koch,22.02.1948,Nienhagen,67157,Ruppertsberg
org,8569524538383945278,8569524538383945278,Jochen,Kappler,,15.04.1982,,75015,Bretten
org,8570311347495389578,8570311347495389578,Waltraut,Schulze,,03.12.1943,,10717,Berlin
org,8570947228144648325,8570947228144648325,Hans,Eberhardt,,20.01.1944,,,
org,8571699768964893992,8571699768964893992,Susanne,Klein,,07.02.1979,,03172,Pinnow-Heideland
org,8572166031915072187,8572166031915072187,Anneliese,Bauer,Bauer,24.08.1957,Hoexter,17034,Neubrandenburg
org,8572612868472091038,8572612868472091038,Helene,Kuehn,,01.09.1975,,53842,Troisdorf
org,8573599557818075678,8573599557818075678,Christa,Otto,,05.03.1956,,69126,Heidelberg
org,8575049451240403820,8575049451240403820,Anneliese,Haak,,31.10.1983,,,
org,8581405818801076641,8581405818801076641,Renate,Reder,Peters,20.10.1989,Dresden,04279,Leipzig
org,8582070601042577692,8582070601042577692,Else,Schmidt,Schmidt,29.06.1984,Muenster,68519,Viernheim
org,8582478958328434075,8582478958328434075,Edith,Straub,,14.12.1977,,57614,Woldert
org,8584336547391323854,8584336547391323854,Dieter,Buschmann,Buschmann,13.04.2010,Wachau,06420,Zickeritz
org,8585706230040147482,8585706230040147482,Christian,Steffen,,28.07.1998,,93059,Regensburg
org,8587145973331636479,8587145973331636479,Bertram,Berger,,27.05.1930,,85579,Neubiberg
org,8587220677574571811,8587220677574571811,Tamara,Bock,Bock,29.08.1938,Essen,45359,Essen
org,8587669001870593828,8587669001870593828,Bernd,Fritz,,08.02.1954,,10713,Berlin
org,8588147778057449588,8588147778057449588,Ingrid,Koehler,Goetz,11.01.1964,Hemmingen,30966,Hemmingen
org,8589829874528598084,8589829874528598084,Martina,Nitschke,Nitschke,21.01.1985,Warin,26409,Wittmund
org,8593757731451877744,8593757731451877744,Henni,Schalk,Schalk,29.07.1961,Saarbruecken,41751,Viersen
org,8597825651719818488,8597825651719818488,Horst,Mager,,30.08.1927,,31787,Hameln
org,8598141404892054845,8598141404892054845,Manfred,Schneider,Schneider,12.03.1967,Sigmaringen,72488,Sigmaringen
org,8598298957847769301,8598298957847769301,Max,Ring,,19.07.1964,,47551,Bedburg-Hau
org,8599338348125963531,8599338348125963531,Erika,Heinrich,,07.10.1961,,,
org,8600987490622195393,8600987490622195393,Friedrich,Kreutz,,04.09.1950,,33602,Bielefeld
org,8602456757019852324,8602456757019852324,Hermann,Bischoff,,21.06.1955,,72186,Empfingen
org,8602926257503124183,8602926257503124183,Elsbeth,Keller,,06.05.1988,,86981,Kinsau
org,8603897290073852750,8603897290073852750,Rosita,Bauer,Boerger,23.08.1976,Havixbeck,04838,Zschepplin
org,8604638439867332336,8604638439867332336,Hannelore,Hermann,,08.02.2000,,67435,Zeiskam
org,8605053858459501752,8605053858459501752,Margot,Wolf,,29.12.1983,,50767,Koeln
org,8605622281065809700,8605622281065809700,Helmut,Vogler,Vogler,08.03.1997,Duesseldorf,,
org,8605857939363641379,8605857939363641379,Petra,Schnell,,13.09.1947,,51109,Koeln
org,8607479288143237082,8607479288143237082,Waltraud,Weber,,01.07.2003,,53229,Bonn
org,8608461052715449075,8608461052715449075,Elfriede,Weber,,26.11.1950,,95234,Sparneck
org,8609946963893009703,8609946963893009703,Michael,Gutsche,,30.11.1998,,,
org,8612307238562713502,8612307238562713502,Reinhold,Scheuermann,,22.02.1968,,77886,Lauf
org,8612813451425395636,8612813451425395636,Guenter,Adam,,31.07.1932,,45472,Essen
org,8613124622338604315,8613124622338604315,Ingeborg,Mueller,,25.07.1951,,66877,Ramstein-Miesenbach
org,8615321687319165564,8615321687319165564,Andreas,Ott,Ott,23.11.1991,Reutlingen,21493,Talkau
org,8615734546367231097,8615734546367231097,Fritz,Weiss,,30.08.1961,,47055,Duisburg
org,8615899956777141638,8615899956777141638,Alexander,Wild,Wild,07.05.1986,Essen,33330,Guetersloh
org,8618631060965733244,8618631060965733244,Ursula,Pfeiffer,,24.02.1989,,21266,Jesteburg
org,8619649363050020752,8619649363050020752,Petra,Heinrich,Bauer,10.05.1934,Stuttgart,70176,Stuttgart
org,8621229212792343188,8621229212792343188,Susana,Meyer,Meyer,04.03.2008,Krautheim,74239,Krautheim
org,8622710675702957901,8622710675702957901,Josef,Schaefer,,21.01.1938,,26676,Barssel
org,8624430706835736951,8624430706835736951,Martin,Klein,,05.03.1978,,84561,Mehring
org,8624671552865454369,8624671552865454369,Wilhelm,Klingbeil,,01.03.1973,,97461,Dittelbrunn
org,8625242884311399169,8625242884311399169,Walter,Wagner,,25.05.1967,,16225,Eberswalde
org,8625415254112683928,8625415254112683928,Cornelia,Neubauer,,24.06.1993,,41061,Moenchengladbach
org,8625706548402435302,8625706548402435302,Monika,Maack,Schwan,16.04.1930,Weingarten,76356,Weingarten
org,8625984198209090422,8625984198209090422,Ulrike,Peter,,04.10.1991,,10315,Berlin
org,8628302250557419808,8628302250557419808,Roland,Meyer,,29.03.1943,,01945,Tettau
org,8630865705426437400,8630865705426437400,Lieselotte,Horn,,17.12.1978,,27798,Wildeshausen
org,8631251259076463333,8631251259076463333,Marianne,Lenz,,26.09.1974,,,
org,8632271689105324264,8632271689105324264,Thomas,Eisner,,26.06.1974,,06449,Wilsleben
org,8633233182856426684,8633233182856426684,Maria,Danner,,23.12.1981,,91550,Dinkelsbuehl
org,8635103646807181306,8635103646807181306,Marlis,Sattler,,22.06.1981,,,
org,8637611902577194068,8637611902577194068,Denis,Altmann,,12.05.1948,,60385,Hallenberg
org,8637665662026335705,8637665662026335705,Bruno,Naegele,,21.04.1967,,,
org,8638178992705129155,8638178992705129155,Ines,Haag,,10.03.1944,,48691,Vreden
dup,8638178992705129155,8638178992705129155,Ines,Haag,,10.03.1944,,,
org,8639606761985888006,8639606761985888006,Hans-Peter,Schramm,Wulff,20.06.1940,Vollersode,,
org,8640921206612931406,8640921206612931406,Juergen,Clausen,,08.10.1962,,78234,Engen
org,8642499901968305536,8642499901968305536,Alex,Jahnke,,29.08.1963,,81829,Muenchen
org,8643150911265785072,8643150911265785072,Joerg,Schorr,Jung,19.06.1979,Sexau,39590,Tangermuende
org,8643692627804468373,8643692627804468373,Stefan,Pfennig,,22.07.1935,,92339,Beilngries
org,8646250190118142115,8646250190118142115,Irmgard,Koehler,Koehler,04.02.1984,Regis-Breitingen,,
org,8647332109021629367,8647332109021629367,Karl,Steuer,,04.12.1977,,,
org,8649320905240760080,8649320905240760080,Petra,Luedtke,,25.09.1975,,47475,Kamp-Lintfort
org,8651582657704445047,8651582657704445047,Erich,Weyand,Weyand,13.01.1989,Neutraubling,31139,Hildesheim
org,8651674777852362527,8651674777852362527,Gisela,Niemann,,13.08.1961,,44867,Bochum
org,8652117815968483675,8652117815968483675,Luigi,Funke,,16.08.1936,,,
org,8652173338468137339,8652173338468137339,Manfred,Wittmann,,28.02.1992,,98617,Woelfershausen
org,8653418720155514059,8653418720155514059,Ingeborg,Wagner,,04.11.1950,,,
org,8654583444702908357,8654583444702908357,Ursula,Otto,,17.10.1956,,17509,Wusterhusen
org,8655784360262124152,8655784360262124152,Melanie,Waldmann,,21.07.1972,,33100,Paderborn
org,8660788721275812772,8660788721275812772,Sigrid,Nitz,,23.06.1994,,,
org,8661862716898230900,8661862716898230900,Theresia,Thomas,Klug,29.12.1996,Niedernberg,35279,Kirchhain
org,8662195474316966744,8662195474316966744,Roman,Gerhardt,,24.05.1960,,52222,Roetgen
org,8662501645125794638,8662501645125794638,Maria,Haehnel,,21.02.1926,,61138,Niederdorfelden
org,8663771810223797545,8663771810223797545,Maria,Schaefer,,20.05.1940,,01987,Schwarzheide
org,8664289011402884148,8664289011402884148,Manfred,Mai,,17.12.1998,,57610,Michelbach
org,8665472947689770270,8665472947689770270,Katharina,Grund,,16.06.1993,,34439,Willebadessen
org,8665737822912167008,8665737822912167008,Mathilde,Kersten,Kersten,20.03.1941,Jandelsbrunn,,
org,8666192935015595924,8666192935015595924,Gertrud,Koch,,01.10.1933,,65375,Oestrich-Winkel
org,8666237864148487659,8666237864148487659,Ana,Klotz,,02.08.1935,,86508,Rehling
org,8667044583811465418,8667044583811465418,Jessica,Knebel,,05.12.1963,,71686,Asperg
org,8667109947837664477,8667109947837664477,Andrea,Beckert,,09.06.1980,,38723,Seesen
org,8667918036156629927,8667918036156629927,Henriette,Matz,,23.03.1938,,51149,Koeln
org,8667962390873944230,8667962390873944230,Waldemar,Drescher,,15.06.1945,,65931,Sulzbach
org,8668136030920591451,8668136030920591451,Theo,Schuetze,,22.02.1959,,22307,Hamburg
